artist_name,artist_uri
Shout Praises Kids,spotify:artist:0SKVoWXola9WXgw3PwMYpE
Sigrid,spotify:artist:4TrraAsitQKl821DQY42cZ
Sinead Harnett,spotify:artist:6tUJpYN2aYiXbzAcg0pIOo
SiR,spotify:artist:3QTDHixorJelOLxoxcjqGx
Skee-Lo,spotify:artist:55Pp4Ns5VfTSFsBraW7MQy
Slaughterhouse,spotify:artist:5rVbcJv0JRfhWLA3mgM73r
Slum Village,spotify:artist:1020a42xVklY6c56imNcaa
Snap,spotify:artist:6cZcQZJF7cV01bXd0rR9oG
Snavs,spotify:artist:4xFadP7L1YVwVSjDDfjKjM
Snow Tha Product,spotify:artist:3p3jPcp8b7WL9XYj4xlsWj
South Park Mexican,spotify:artist:4kKaAWGdu6WW0W415RWaQA
Spooky Black,spotify:artist:62TFj06qes00QmQuKmK7c2
Spoon,spotify:artist:0K1q0nXQ8is36PzOKAMbNe
SR-71,spotify:artist:7fTcs8dn9y6XuB2IqZMzBq
SRNO,spotify:artist:0Kwf0zcciIFGLCKiqNcO6Q
Stark Sands With Punch Brothers,spotify:artist:7fSFodkzoxDp9Q10qL3NPu
Steffany Gretzinger,spotify:artist:2akNRvGNB400IDDUMr1PHW
Steven A. Clark,spotify:artist:2EwZTE4cjewxoigHD5Y3UF
Stone Temple Pilots,spotify:artist:2UazAtjfzqBF0Nho2awK4z
Stromae,spotify:artist:5j4HeCoUlzhfWtjAfM1acR
Subtact,spotify:artist:6kx1NiHogZzkSU7lHMc3Ow
Sultan,spotify:artist:1okXUZeKxitazV69zp5LLK
Summer Salt,spotify:artist:3MATPJ9tYbcMhw5VOZrRU6
Sundy Best,spotify:artist:21lH0EoFGV5oUmyCZuz7jg
Swim Deep,spotify:artist:2XddLUPFBmTonCFy8uB3uc
Sy Ari Da Kid,spotify:artist:5ZI5pbnKxA6Qy1fVNsjCp0
Syd,spotify:artist:3jk39CGeaaSO3FPKNx1RUx
t.A.T.u.,spotify:artist:2Q3eZMfDQgT8MhPowKFXYO
Tamar Braxton,spotify:artist:1MT1Wz4G9Z9EVOg4L5zZMS
Tame Impala,spotify:artist:5INjqkS1o8h1imAzPqGZBb
T-ara,spotify:artist:1R52cwGf75yTf7I3Q0Irf8
Tate Kobang,spotify:artist:05ZOzt8hlefGYXWJIL37PI
Tate Stevens,spotify:artist:7c9RtcxxUIDLt2YdKZkVSr
Tdot illdude,spotify:artist:4gcBXAL1iwHPIrf1LdVsKg
Tegan and Sara,spotify:artist:5e1BZulIiYWPRm8yogwUYH
Temples,spotify:artist:4ogwGU9VPWrnVBs1GEwZVV
The Album Leaf,spotify:artist:02uPe16VFxPaiueQsPEDkE
The Band,spotify:artist:4vpDg7Y7fU982Ds30zawDA
The Blow,spotify:artist:3VNDPLoRirZi28lxSEYkZQ
The Buggles,spotify:artist:057gc1fxmJ2vkctjQJ7Tal
The Cataracs,spotify:artist:7C64wNX3howEFZjAYRKsfP
The Ceremonies,spotify:artist:6RXXWho8kNQtLbhoxeH8WZ
The City of Prague Philharmonic Orchestra,spotify:artist:2oQJQUIpJFFnfKvHJA0xBu
The Clash,spotify:artist:3RGLhK1IP9jnYFH4BRFJBS
The Cool Kids,spotify:artist:1AWNf5CLnHH4oM1hcHiVeV
The Crickets,spotify:artist:4r7JUeiYy24L7BuzCq9EjR
The Decemberists,spotify:artist:7ITd48RbLVpUfheE7B86o2
The Dig,spotify:artist:2Ki2mlU4LhZZ0BOYHWbcot
The Dream Academy,spotify:artist:1JVoO5bwfU8GNuAZLpBoHe
The Drifters,spotify:artist:1FqqOl9itIUpXr4jZPIVoT
The Five Satins,spotify:artist:2YP02JRa1JLejrg3XTssJS
The Fixx,spotify:artist:53RkHTcl0SJZjpzqogkBf4
The Green,spotify:artist:5RkXaPxdZ8L7ERNgDZXlKh
The Hics,spotify:artist:2XHJ36WzMJKpDk6fLl6lMo
The Him,spotify:artist:5WdqBAQhGFCrZvBKXiPIu7
The Hit Crew,spotify:artist:76PJKS3IQsf4sSayx2taE0
The Internet,spotify:artist:7GN9PivdemQRKjDt4z5Zv8
The Lennings,spotify:artist:3YR9GXVsIt2XW3btris22Y
The Low Down,spotify:artist:7BaOGj1Tm9WcFYVwSNqjrO
Suyano,spotify:artist:6ydu7uQ1zZeWUA7FuKnTWG
SWV,spotify:artist:2NmK5FyrQ18HOPXq1UBzqa
SWV Featuring Wu-Tang Clan,spotify:artist:75HQ95i9UuaDKmDn45ov8f
Syn Cole,spotify:artist:6i1GVNJCyyssRwXmnaeEFH
Tamia,spotify:artist:0le01dl1WllSHhjEXRl4in
Tank,spotify:artist:4mwXUEKaW4ftbncf9Hi58l
Tanto Metro & Devonte,spotify:artist:4mVpYIVAOE8sEdYuL8HDpd
Tayler Buono,spotify:artist:5doPfvddXXjtQIJu9rQEz5
Taylor Bennett,spotify:artist:6CqjoQyGZlnhnq5gAUz92c
Taylor Phelan,spotify:artist:44iHSdUVq8HYJytxWmatDn
Tedeschi Trucks Band,spotify:artist:2gFsmDBM0hkoZPmrO5EdyO
Tennis,spotify:artist:1ybAN3utgdoUL1MUCtH4QM
Tennyson,spotify:artist:3Nb8N20WChM0swo5qWTvm8
The Airborne Toxic Event,spotify:artist:7xovAENFxmyEWhzbnHsB3Z
The Alan Parsons Project,spotify:artist:2m62cc253Xvd9qYQ8d2X3d
The Andrews Sisters,spotify:artist:2NCGI6dLTxLdI9XHdv7QfM
The Avener,spotify:artist:0e6qzpphJHtObTSwD75mi0
The Barden Bellas,spotify:artist:2BaKphge9AdjZIxQqv7WoQ
the bird and the bee,spotify:artist:65XA3lk0aG9XejO8y37jjD
The Black Keys,spotify:artist:7mnBLXK823vNxN3UWB7Gfz
The Cardigans,spotify:artist:1tqZaCwM57UFKjWoYwMLrw
The Cave Singers,spotify:artist:4SjCvf9Ctuz369ZKAnjkZP
The Chain Gang Of 1974,spotify:artist:3Qy1IxDSU8SLpUUOfbOpxM
The Charlie Daniels Band,spotify:artist:12d4iIvTOk7JkI6ecvc3ca
The Chemical Brothers,spotify:artist:1GhPHrq36VKCY3ucVaZCfo
The Corrs,spotify:artist:1VbWUxZTRNY2gw3qZ1tg9W
The Cover Girls,spotify:artist:6D01mATo26VaiiCfZzpWAm
The Early November,spotify:artist:2rxtSTPBJawYhQAXIpgEAi
The Edgar Winter Group,spotify:artist:7j9PMegEgVN1fNp8NZXNCI
The Execs,spotify:artist:51t8iNAfrqHtmBjXy7BkWx
The Fray,spotify:artist:0zOcE3mg9nS6l3yxt1Y0bK
The Gaslight Anthem,spotify:artist:7If8DXZN7mlGdQkLE2FaMo
The Indians,spotify:artist:7MsNZABIIqhzypuBXQRN9H
The Kite String Tangle,spotify:artist:3D6cosC5ZOLCpRxt6T3XS7
The Lake Poets,spotify:artist:1DuQn0J1YVDcA4g0WJwRvw
The Last Goodnight,spotify:artist:4UrGiQXrpB2CmzVGVFtH5E
The Lone Bellow,spotify:artist:7JFtD8KnbAADBBDleIMuH7
The Long Winters,spotify:artist:6zdwVjGPgGGZ7W5oBcisP2
The Lumineers,spotify:artist:16oZKvXb6WkQlVAjwo2Wbg
The Manhattans,spotify:artist:1DpIDwg8FGD50N9Tfunfsf
The Milk Carton Kids,spotify:artist:7fxtWEwKKrFaykKItspdYg
The Monkees,spotify:artist:320EPCSEezHt1rtbfwH6Ck
The Mountain Goats,spotify:artist:3hyGGjxu73JuzBa757H6R5
The Movement,spotify:artist:1qwdTaVUdjYJLLoxtFmsqr
The Pirates,spotify:artist:31NCZhwUN45usixwARPxtJ
The Presidents Of The United States Of America,spotify:artist:1lZvg4fNAqHoj6I9N8naBM
The Revivalists,spotify:artist:5kuJibJcwOC53s3OkoGMRA
The S.O.S Band,spotify:artist:6pXCjxMOBcWtvULYkFPVW6
The Saint Johns,spotify:artist:3tdY20WqCriinEyudhu6r4
The Samples,spotify:artist:4KV8ACcPuT3Jyx9Bvh6OFs
The Score,spotify:artist:2DynDgt8427Fleqe2CxVcY
The Score,spotify:artist:2q3GG88dVwuQPF4FmySr9I
The Smashing Pumpkins,spotify:artist:40Yq4vzPs9VNUrIBG5Jr2i
The Stone Roses,spotify:artist:1lYT0A0LV5DUfxr6doRP3d
The Strumbellas,spotify:artist:6ujr1NkqbZpYOhquczUUfl
The Sugarhill Gang,spotify:artist:7zliF6Q946WznVk3ZMYhZX
The Temper Trap,spotify:artist:4W48hZAnAHVOC2c8WH8pcq
The The,spotify:artist:7cKtqv9cYVlOwnuCFH95ce
The-Dream,spotify:artist:1W3FSF1BLpY3hlVIgvenLz
Them,spotify:artist:5BaHqGtf6UAZnHfqdPaTDA
There For Tomorrow,spotify:artist:0lYXa6aa87Tz8Jzv1nW4HM
They Might Be Giants,spotify:artist:6zB02lwP6L6ZH32nggQiJT
Thin Lizzy,spotify:artist:6biWAmrHyiMkX49LkycGqQ
Thirdstory,spotify:artist:7GJbWH8vhhuW22707B8HsW
Thomas Jack,spotify:artist:6JmzdIDSQdeHg0pocIascm
Three Days Grace,spotify:artist:2xiIXseIJcq3nG7C8fHeBj
Timeflies,spotify:artist:6dC0rIJNLSFZwqckLgXJ8p
Title Fight,spotify:artist:2CnhqfjUG0qzsru0SMuhrk
Tito Rojas,spotify:artist:2kgCV0fFS0wt3q6M5B39nH
TOKiMONSTA,spotify:artist:3VwKSHAfgzV1DOHV0aANCI
Tom Odell,spotify:artist:2txHhyCwHjUEpJjWrEyqyX
Tom Petty,spotify:artist:2UZMlIwnkgAEDBsw1Rejkn
Tony Dize,spotify:artist:3LKXWvXFWrkwUzJWxzwVpW
Tora,spotify:artist:7KGI0OwY8iAL5rI5p47YyK
Trans-Siberian Orchestra,spotify:artist:5OSQDUNmll299ldFIF1Dau
Travis Barker,spotify:artist:4exLIFE8sISLr28sqG1qNX
Travis Scott,spotify:artist:0Y5tJX1MQlPlqiwlOH1tJY
Trillville,spotify:artist:3jahzTuztFVegfKXChatkY
Tritonal,spotify:artist:521qvhdobR0GzhvU6TFw76
Troop 41,spotify:artist:2epZPZ7pPLAho4JLe9UwFd
TV Girl,spotify:artist:0Y6dVaC9DZtPNH4591M42W
TWRK,spotify:artist:2wo3eLY26t8AMyYuYi1pZQ
Ty Segall,spotify:artist:58XGUNsRNu3cVOIOYk5chx
U.S. Royalty,spotify:artist:6TcExoxcwEPHPmh1HLIfL3
Unified Highway,spotify:artist:2NHCOkNgLrsSSdKEZgcxvI
Until The Ribbon Breaks,spotify:artist:0PFM64sKw3GG4Sk8kqNIcp
Valentino Khan,spotify:artist:0deIjoDjl9g9Zpw0sCIOHh
Vancouver Sleep Clinic,spotify:artist:77BznF1Dr1k5KyEZ6Nn3jB
Víctor Manuelle,spotify:artist:4N5fp4zhTsVITZTVfsXpc2
Villagers,spotify:artist:2m1l9MLSslzup4vvokKgvQ
Volt & State,spotify:artist:1qHD7NdzvjBXQwb7rms3lD
Voz De Mando,spotify:artist:5sLCZx5RvQ1Cv6kguDLCLx
W&W,spotify:artist:2rTo8KIkBTFjQS7VvaKYQ4
Wahlstedt,spotify:artist:7yOWqfe8iP613Ne5SV9XPP
Wavves,spotify:artist:6bUJpbekaIlq2fT5FMV2mQ
Waxahatchee,spotify:artist:5IWCU0V9evBlW4gIeGY4zF
When It's the End,spotify:artist:4x717uKDCxQxuNPBSL5qtN
will.i.am,spotify:artist:085pc2PYOi8bGKj0PNjekA
William Matthews,spotify:artist:6xzvt1VigDuN3Qt39YozYA
William Michael Morgan,spotify:artist:03tfKFHhDoDqF73vCI3cxn
Wintertime,spotify:artist:1XNVFs9EIrPqDsmARzDKR7
X.O.,spotify:artist:0gHP61iWw5TExXKSvSrZjJ
Xxxtentacionn,spotify:artist:0hV7aHlpeyGVh6bhaghVTJ
Yall,spotify:artist:0ZRBa9pTfhhCsJW95F1ugg
Yann Tiersen,spotify:artist:00sazWvoTLOqg5MFwC68Um
Yellow Claw,spotify:artist:47z7ZrgFoBvVpCnElCE3Zh
Ying Yang Twins,spotify:artist:44PA0rCQXikgOWbfY7Fq7m
Yogi,spotify:artist:0QiCCpzEYPFaWqkWtDQTmH
You Me At Six,spotify:artist:1kNQXvepPjaPgUfeDAF2h6
Yuna,spotify:artist:3kHVioJpVxlazAAKQ64pC1
Yung Erns Money,spotify:artist:1nhUNj6d2DZw6H5yIgmwMr
Yung Joc,spotify:artist:23LbwefIODbyGdRbAz3urj
Yung Simmie,spotify:artist:44mzV1KxYq8i2S4LHZxQAp
Zara Larsson,spotify:artist:1Xylc3o4UrD53lo9CvFvVg
ZAYN,spotify:artist:5ZsFI1h6hIdQRw2ti0hz81
Zion,spotify:artist:68Yelg8HOZqYn4EjOnXsZy
T. Rex,spotify:artist:3dBVyJ7JuOMt4GE9607Qin
T.I.,spotify:artist:4OBJLual30L7gRl5UkeRcT
TAEYANG,spotify:artist:6udveWUgX4vu75FF0DTrXV
TAEYEON,spotify:artist:3qNVuliS40BLgXGxhdBdqu
Talk Talk,spotify:artist:7Fo8TAyGJr4VmhE68QamMf
Tall Heights,spotify:artist:1OVaGC0CDZaxjcPxclSNmp
The Acid,spotify:artist:0bRtSoJSpQdnbB3dWrWprR
The Antlers,spotify:artist:5o8Wylae9k23IEJMIiwd8s
The Arcs,spotify:artist:3mVWMgLc7bcyCBtL2ymZwK
The Aston Shuffle,spotify:artist:4Jv9I6DAbcjDa8HGFAjv94
The Avener & Phoebe Killdeer,spotify:artist:5a3LNFE90ApnB22P9GhGwq
The Birthday Massacre,spotify:artist:16AVsBqzmIZTNHd0eX8VbK
The Bobby Fuller Four,spotify:artist:5XoM6cP8fQykllfuK5V5TR
The Buttertones,spotify:artist:1CMml5seBEaxQzlmaGxMPx
The Cars,spotify:artist:6DCIj8jNaNpBz8e5oKFPtp
The Civil Wars,spotify:artist:6J7rw7NELJUCThPbAfyLIE
The Coasters,spotify:artist:3QZKZBEmr54lAVI5XvmjnM
The Coral,spotify:artist:6OiHleP2bHM18dXq4aZQWt
The Dandy Warhols,spotify:artist:7siPLyFwRFYQkKgWKJ5Sod
The Dangerous Summer,spotify:artist:0iMnpaEHXkgMT956CmP1kj
The Dodos,spotify:artist:10tysauSA5JATqniBDu2Ed
The Dresden Dolls,spotify:artist:5JqX1glXPg6428ubI1w72i
The Dumbo Chorus,spotify:artist:1BDYVEdOV6orvZjStMmZaT
The Emotions,spotify:artist:64CuUOOirKmdAYLQSfaOyr
The Flys,spotify:artist:3brlG1zNhqIkYhdneCaPVi
The Fratellis,spotify:artist:3M4ThdJR28z9eSMcQHAZ5G
The Guess Who,spotify:artist:0cQuYRSzlItquYxsQKDvVc
The Handsome Family,spotify:artist:72PnPUc1qv9UjRPaGVZ1jq
The Henningsens,spotify:artist:5I94i3AXDxFsSCyRuSn7fN
The High & Mighty,spotify:artist:4hJpETVqz3jIrAH1WUzGEj
The Hunts,spotify:artist:1fFdRZK1GDGXL7vRxxUWLH
The Impressions,spotify:artist:1b1N51wmSK0ckxFAMPSSHO
The Jackson 5,spotify:artist:2iE18Oxc8YSumAU232n4rW
The Janoskians,spotify:artist:5PP8syQrThERevdtvBZX60
The Japanese House,spotify:artist:3IunaFjvNKj98JW89JYv9u
The Lonely Island,spotify:artist:1f5GqyOPo0CkotzzRwviBu
The Mars Volta,spotify:artist:75U40yZLLPglFgXbDVnmVs
The Moth & The Flame,spotify:artist:6Fk18HpdnXUsKWpN9mPb9R
The Mouseketeers,spotify:artist:7vnmderMtsr4NY2OAr7bPZ
The Muppets,spotify:artist:0czJqnJDu3vWrLHmsbLunu
The National,spotify:artist:2cCUtGK9sDU2EoElnk0GNB
The New Basement Tapes,spotify:artist:2oQpz9DEfhuSbuT8hjhTDK
The Oak Ridge Boys,spotify:artist:3XnO697XIus1M0cMuxZjos
The O'Jays,spotify:artist:38h03gA85YYPeDPd9ER9rT
The O'My's,spotify:artist:1GQx6SUIHxDC1mRIFIpslD
The Pack,spotify:artist:5M6GE2n46o0qBIyGXtzdQz
The Platters,spotify:artist:6KWcxMWVNVIYbdOQyJtsSy
The Pretty Reckless,spotify:artist:2R57sY41L9XvGPiIgHOaYq
The Proclaimers,spotify:artist:1A92IAcd7A6npCA33oGM5i
The Psychedelic Furs,spotify:artist:0O0lrN34wrcuBenkqlEDZe
The Replacements,spotify:artist:4WPY0N74T3KUja57xMQTZ3
The Ronettes,spotify:artist:7CyeXFnOrfC1N6z4naIpgo
The Royal Guardsmen,spotify:artist:2ltpcCK86foogli20z9raq
The Royal Royal,spotify:artist:2cPTpcNsTDp3xA1qSmr96P
The Shacks,spotify:artist:6vqxTQz5ZOfRSQZWfes7mR
The Sing-Off Singers,spotify:artist:5xfK5dk9AbgwI1R3qAag0E
The Union Underground,spotify:artist:54akiBa0DkNM3qkhnGRflb
The Weepies,spotify:artist:6pwHWKweuoCyx3OoFaD0Q5
The Whispers,spotify:artist:2XzHxDFTNywDd5ReMhgxkg
The Walkmen,spotify:artist:6kFay2DQ5aZfeu5OsrF3Pw
The Wrecks,spotify:artist:458aS6ALc3QkzwfR5USt34
Three 6 Mafia,spotify:artist:26s8LSolLfCIY88ysQbIuT
Tigerlily,spotify:artist:48xCatjXaoohtyOHrHTijG
Tigers Jaw,spotify:artist:0tLaqkKW7K6tc3QF9SM0M8
'Til Tuesday,spotify:artist:1L0y9srZMyh9XUnYGv37IP
Tilian,spotify:artist:2hj2E6c3lMHm5QlqsQFI04
Tim McGraw,spotify:artist:6roFdX1y5BYSbp60OTJWMd
Tim McMorris,spotify:artist:5UTSnsj3Xf9gw0vEGk9Jp6
Timbaland,spotify:artist:5Y5TRrQiqgUO4S36tzjIRZ
Tino Cochino,spotify:artist:70ZuHznI5SBhBA2XlduCaN
Tom Johnston,spotify:artist:77vFMS6JGC1VvpBh60OCRr
Tom Petty and the Heartbreakers,spotify:artist:4tX2TplrkIP4v05BNC903e
Tom Rosenthal,spotify:artist:1AgxgADPuRIW1wyaA4OKcB
Tomas Barfod,spotify:artist:5hpBysnp54w1yxvpw2WhAF
Toploader,spotify:artist:6xeFne1rkxMhKSW3ipvkdV
Toro y Moi,spotify:artist:6O4EGCCb6DoIiR6B1QCQgp
Tove Styrke,spotify:artist:2QSPrJfYeRXaltEEiriXN9
T-Pain,spotify:artist:3aQeKQSyrW4qWr35idm0cy
Trails and Ways,spotify:artist:4waBtLEoe70SqdFLGsaXCZ
Trevor Wesley,spotify:artist:5N9mXRQoidjsUWjowibwqw
Trivecta,spotify:artist:4AT7XlLBevgZIiKvZQ83ye
TRXD,spotify:artist:29JlvmcJaB2Iv1dQZ8Jd8F
Tungevaag,spotify:artist:49CE2ffZ6Z3zeYSDauSKck
TV On The Radio,spotify:artist:3HJIB8sYPyxrFGuwvKXSLR
Twerkteam,spotify:artist:7xBL98Dam4vQBRLHsvu8cM
Twin Wild,spotify:artist:5k8vZsGwQ2AlHNfsne055D
Twine,spotify:artist:2aY6BempYyL4jB9MJNQT9P
Twiztid,spotify:artist:2aMAN8kMJ7eUOAuPUYOwI7
Tyler Farr,spotify:artist:3vHV92ecrylnUHDM4d2MtC
Tyler James Williams,spotify:artist:2DMYrndKZ3twgaT3wwuS5w
Tyrone Wells,spotify:artist:5zeCSgiRyezbfLiGOpKAsR
Unknown Mortal Orchestra,spotify:artist:1LeVJ5GPeYDOVUjxx1y7Rp
Unlike Pluto,spotify:artist:4zjO8Jhi2pciJJzd8Q6rga
Us The Duo,spotify:artist:3QGKsAfhZdldQCLuLjk6zl
V,spotify:artist:3JsHnjpbhX4SnySpvpa9DK
Vanessa Williams,spotify:artist:75L9s8KVrhCNtBUkZFnDFW
VASSY,spotify:artist:7HqEmV7FeCi16bQyHMpIrF
Vaults,spotify:artist:0TytASn0kOZkCpjYTrXsBt
Verna Felton,spotify:artist:7aU90hxXexP47nEeMee6xM
Vetiver,spotify:artist:7ACSlU8kTcQIbvpwLWze8E
Vic Mensa,spotify:artist:27w1NoOLMX7tJMYqcetPyG
Victors,spotify:artist:163g9TCjTPJMjem8Iwv6iN
Violent Femmes,spotify:artist:0rpMdBzQXf7aYRnu5fDBJy
Volbeat,spotify:artist:0L5fC7Ogm2YwgqVCRcF1bT
Wakey!Wakey!,spotify:artist:6nwykPKe0s5K030p5lliIY
Walk Off the Earth,spotify:artist:6jEiUoyyJNPHzSR0Nib6HX
Wallpaper.,spotify:artist:6NMcnx3vKGSAeqSMbySlpw
Warpaint,spotify:artist:3AmgGrYHXqgbmZ2yKoIVzO
Wayman Tisdale,spotify:artist:3h25qUbua6H0dcBJgDPg5c
Wayne Wonder,spotify:artist:3kc5AFnL1TQQdNaMdSW2UO
Webster,spotify:artist:3YlaSQ8ZoN8XTO3MaqNYzQ
Weezer,spotify:artist:3jOstUTkEu2JkjvRdBA5Gu
Widowspeak,spotify:artist:5ZW7HlSuZz8ng2X21cXbdP
Willy Moon,spotify:artist:5aPH21KxzBBb7SZTpuITrC
Within Reason,spotify:artist:7oevzNTtvs1voO1V2Z0UTv
Wolfgang Gartner,spotify:artist:3534yWWzmxx8NbKVoNolsK
Wyclef Jean,spotify:artist:7aBzpmFXB4WWpPl2F7RjBe
xxyyxx,spotify:artist:1iqXhsjGeWi2Gje5q0mFYb
XYLØ,spotify:artist:6ioOEWNNGK40H8xrGj6XPW
YBN Nahmir,spotify:artist:3gGUMEwIX6XodWsYEvKSal
Yellowcard,spotify:artist:3zxKH0qp3nBCuPZCZT5Vaf
Teen Suicide,spotify:artist:2cAvReLDmjFQtCJFDJbHBU
Tei Shi,spotify:artist:1xcMOgFUM1IYZE22YjCvsL
Ten Years After,spotify:artist:7nkLRaWHImCvWGHdNGnhVE
Teyana Taylor,spotify:artist:4ULO7IGI3M2bo0Ap7B9h8a
The Barr Brothers,spotify:artist:4OyRutd80DZC22C4pl63l7
The Blanks,spotify:artist:1jYMGPJD48WOoXpOZFqW2J
The Brevet,spotify:artist:6tK77FerjTNLS5EEhI0zGM
The Bubbles,spotify:artist:4AB1Gvl3iaTwY6wsqma2U4
The Click Five,spotify:artist:01lz5VBfkMFDteSA9pKJuP
The Crystals,spotify:artist:7rewR1TVjhisjI6gauUamf
The Cult,spotify:artist:49DW3KvkyjHO35mK1JnSyS
The Deep Dixie Boys,spotify:artist:7zsszvWNKWDrFOLt2tLC5u
The Downtown Fiction,spotify:artist:7MRDkEKtdsGcYn11A4qgUL
The Expendables,spotify:artist:2OpHxx1SArSMlBrIMM0aV9
The Game,spotify:artist:0NbfKEOTQCcwd6o7wSDOHI
The Garden,spotify:artist:4UVlSeEFDPmlkYKaRMRoOz
The Girl and The Dreamcatcher,spotify:artist:1xVYxkSq6IWhFpSW1OMe41
The Go-Go's,spotify:artist:2mG8HHQ9S9kcbjcrb5N1FE
The Goo Goo Dolls,spotify:artist:2sil8z5kiy4r76CRTXxBCA
The Head and the Heart,spotify:artist:0n94vC3S9c3mb2HyNAOcjg
The Holdup,spotify:artist:1gwTohHbTpE3qdPyDvnOEu
The Hotel Café Medley,spotify:artist:4WeQ2E8qRpgmrI0Uo9d6is
The Isley Brothers,spotify:artist:53QzNeFpzAaXYnrDBbDrIp
The Judds,spotify:artist:7MSTO40bsb3DOJQT6xLsIc
The Jungle Giants,spotify:artist:6wFwvxJkurQPU2UdeD4qVt
The Lemonheads,spotify:artist:6w7fc6IZlo5zwBaKT5jU1X
The Lion King Ensemble,spotify:artist:3NFbUzq93dowxr0IsiINMv
The Lonely Biscuits,spotify:artist:1kH04wI2CKDdnVarLhOQy7
The Lost Trailers,spotify:artist:3A5urS1Gh3qwxSvQgCx9ow
The Lovin' Spoonful,spotify:artist:7CCn4PFRRRZF127jtCBAUe
The Magician,spotify:artist:4WUGQykLBGFfsl0Qjl6TDM
The Naked Brothers Band,spotify:artist:2qi6i5kIHHeEszXyQT7VJb
The New Electric Sound,spotify:artist:33Y5JkVwK4c1H8YhuG3zze
The Notorious B.I.G.,spotify:artist:5me0Irg2ANcsgc93uaYrpb
The Smiths,spotify:artist:3yY2gUcIsjMr8hjo51PoJ8
The Stylistics,spotify:artist:2O0Hw1WSMbskB5tD9aWah3
The Technicolors,spotify:artist:6hQS54VPpxunuwR0W7usuo
The Temprees,spotify:artist:3RTmjg2aicwP3HFZP760BU
The Treblemakers,spotify:artist:1T81IFRFywCJW0SNWMv3T1
The Tubes,spotify:artist:7zfhej6FnVXN9LIXs6dcoK
The Underachievers,spotify:artist:51Pn4gGnZuyOMDfIT1Zy3N
The Velvet Underground,spotify:artist:1nJvji2KIlWSseXRSlNYsC
The Von Bondies,spotify:artist:5QPNEMldc8k1g5hT54PCWg
The Wldlfe,spotify:artist:2Vvj76fff5uAw10W1sW54W
The Wonder Years,spotify:artist:0nq64XZMWV1s7XHXIkdH7K
This Century,spotify:artist:7DS32FizWDYqYkzR7K8u9n
Thomas Hayes,spotify:artist:1127FlmEDHXC26IBsg8zHP
Thomas Rhett,spotify:artist:6x2LnllRG5uGarZMsD4iO8
Thurl Ravenscroft,spotify:artist:5Gejwv3xz2DpLcxVpMD6hL
Timmy Trumpet,spotify:artist:0CbeG1224FS58EUx4tPevZ
Tom Jones,spotify:artist:1T0wRBO0CK0vK8ouUMqEl5
Tom Tom Club,spotify:artist:1m24736Bdew1oQVxTePOCo
Toni Basil,spotify:artist:59hMeIYY3k3NoX54rrVGPv
Tonic,spotify:artist:6qXwLwTLdA44HYsA26vaNU
Tori Kelly,spotify:artist:1vSN1fsvrzpbttOYGsliDr
Toto,spotify:artist:0PFtn5NtBbbUNbU9EAmIWF
Tow'rs,spotify:artist:3LcpRDABINyBTa4V1s9Hql
T'Pau,spotify:artist:47qTcvYlqJGAEsCI7BcENC
Trace Adkins,spotify:artist:79FMDwzZQxHgSkIYBl3ODU
The Maccabees,spotify:artist:0vW8z9pZMGCcRtGPGtyqiB
The Magnetic Fields,spotify:artist:6RWjTQqILL7a1tQ0VapyLK
The Mellomen,spotify:artist:548L4DXlt7N14Mhbfdmdqq
The Middle East,spotify:artist:6imbHAlhHrFwtsOgqpeBK2
The Morning Benders,spotify:artist:5UqjSHztpMyc0liXncNbGD
The Rembrandts,spotify:artist:0gDg7FEsF4Y1jWddJJgcn4
The Secret Sisters,spotify:artist:5fIZHCg2de8322HZodBDWL
The Soggy Bottom Boys,spotify:artist:3T0CG1MKkAu9rxA2ezgyLC
The Specials,spotify:artist:6xnvNmSzmeOE1bLKnYXKW3
The Steeldrivers,spotify:artist:3bLSAQPeix7Xm2e5Gtn48R
The Stooges,spotify:artist:4BFMTELQyWJU1SwqcXMBm3
The Troggs,spotify:artist:57xdnSVt4ahJCIXYLieQ25
The Vapors,spotify:artist:4K3NWDwBIxgktui14SccR2
The Zolas,spotify:artist:0BVWMc7JEHdh2Ku6xgKuYL
The Zombies,spotify:artist:2jgPkn6LuUazBoBk6vvjh5
Theophilus London,spotify:artist:4EMtGVFvfCSrEmWaGV0roE
Third Eye Blind,spotify:artist:6TcnmlCSxihzWOQJ8k0rNS
Thompson Square,spotify:artist:0Bvs8yPjrQSbmVIRqSg1Sp
Three Dog Night,spotify:artist:4FAEZeJcsYYBkNq2D3KGTV
Three Loco,spotify:artist:3Vr9XbwWLsVhiVsyRE9OTn
Thrice,spotify:artist:3NChzMpu9exTlNPiqUQ2DE
Tigertown,spotify:artist:35qLEcmYiuYpOMDuAO8BYh
Tim Legend,spotify:artist:3pfQKkyELe3zxBQDgQP6Py
Tinie Tempah,spotify:artist:0Tob4H0FLtEONHU1MjpUEp
Tito Torbellino,spotify:artist:0c2yelD6HE33WZYXbn8CEJ
Tito Y Su Torbellino,spotify:artist:1QkpNJ56SmIN2EaqAXf1m7
TLC,spotify:artist:0TImkz4nPqjegtVSMZnMRq
Toad The Wet Sprocket,spotify:artist:4j7EVY3kuDwLPfD2jfC7LC
Tom Hanks,spotify:artist:3OCGqx0Y3UyrBnyzjIokIr
